|ID|name
2429|47129_AM|Quintanilla de Onésimo agregacion de municipios
2430|47133|Renedo de Esgueva
2431|47139_AM|Rueda agregacion de municipios
2432|47155|Santovenia de Pisuerga
2433|47161|Simancas
2434|47165|Tordesillas
2435|47173_AM|Traspinedo agregacion de municipios
2436|47175|Tudela de Duero
2437|47182_AM|Valdestillas agregacion de municipios
2438|47186|Valladolid
2439|47197_AM|Villabrágima agregacion de municipios
2440|47214_AM|Villalón de Campos agregacion de municipios
2441|47217|Villanubla
2442|47231|Zaratán
2443|48001_AM|Abadiño agregacion de municipios
2444|48002|Abanto y Ciérvana-Abanto Zierbena
2445|48003|Amorebieta-Etxano
2446|48011|Arrigorriaga
2447|48012_AM|Bakio agregacion de municipios
2448|48013|Barakaldo
2449|48015|Basauri
2450|48016|Berango
2451|48017|Bermeo
2452|48018_AM|Berriatua agregacion de municipios
2453|48019_AM|Berriz agregacion de municipios
2454|48020|Bilbao
2455|48022_AM|Karrantza Harana/Valle de Carranza agregacion de municipios
2456|48026_AM|Dima agregacion de municipios
2457|48027|Durango
2458|48029|Etxebarri
2459|48032|Elorrio
2460|48034|Ermua
2461|48036|Galdakao
2462|48038_AM|Gamiz-Fika agregacion de municipios
2463|48040_AM|Gatika agregacion de municipios
2464|48043|Gorliz
2465|48044|Getxo
2466|48045|Güeñes
2467|48046|Gernika-Lumo
2468|48054|Leioa
2469|48055_AM|Lemoa agregacion de municipios
2470|48057|Lekeitio
2471|48060_AM|Markina-Xemein agregacion de municipios
2472|48065_AM|Ugao-Miraballes agregacion de municipios
2473|48068_AM|Mundaka agregacion de municipios
2474|48069|Mungia
2475|48071_AM|Muskiz agregacion de municipios
2476|48073|Ondarroa
2477|48074|Urduña/Orduña
2478|48075|Orozko
2479|48077_AM|Plentzia agregacion de municipios
2480|48078|Portugalete
2481|48080|Valle de Trápaga-Trapagaran
2482|48081_AM|Lezama agregacion de municipios
2483|48082|Santurtzi
2484|48083|Ortuella
2485|48084|Sestao
2486|48085|Sopela
2487|48086_AM|Sopuerta agregacion de municipios
2488|48089|Urduliz
2489|48090|Balmaseda
2490|48094|Igorre
2491|48095_AM|Zaldibar agregacion de municipios
2492|48096|Zalla
2493|48097_AM|Zaratamo agregacion de municipios
2494|48901|Derio
2495|48902|Erandio
2496|48904_AM|Sondika agregacion de municipios
2497|48905|Zamudio
2498|48906_AM|Forua agregacion de municipios
2499|48910_AM|Iurreta agregacion de municipios
2500|48912_AM|Alonsotegi agregacion de municipios
2501|49003_AM|Alcañices agregacion de municipios
2502|49021|Benavente
2503|49054_AM|Corrales del Vino agregacion de municipios
2504|49065_AM|Fermoselle agregacion de municipios
2505|49081_AM|Fuentesaúco agregacion de municipios
2506|49122_AM|Monfarracinos agregacion de municipios
2507|49127|Morales del Vino
2508|49151_AM|Perdigón, El agregacion de municipios
2509|49166_AM|Puebla de Sanabria agregacion de municipios
2510|49178_AM|Roales agregacion de municipios
2511|49187_AM|San Cristóbal de Entreviñas agregacion de municipios
2512|49193_AM|San Pedro de Ceque agregacion de municipios
2513|49200_AM|Santa Cristina de la Polvorosa agregacion de municipios
2514|49206_AM|Santibáñez de Vidriales agregacion de municipios
2515|49214_AM|Tábara agregacion de municipios
2516|49219_AM|Toro agregacion de municipios
2517|49250_AM|Villalpando agregacion de municipios
2518|49261_AM|Villaralbo agregacion de municipios
2519|49275|Zamora
2520|50008_AM|Alagón agregacion de municipios
2521|50017_AM|Alfajarín agregacion de municipios
2522|50018_AM|Alfamén agregacion de municipios
2523|50025|Almunia de Doña Godina, La
2524|50034_AM|Ariza agregacion de municipios
2525|50038_AM|Ateca agregacion de municipios
2526|50055_AM|Borja agregacion de municipios
2527|50057_AM|Brea de Aragón agregacion de municipios
2528|50062_AM|Burgo de Ebro, El agregacion de municipios
2529|50066|Cadrete
2530|50067|Calatayud
2531|50068_AM|Calatorao agregacion de municipios
2532|50073_AM|Cariñena agregacion de municipios
2533|50074|Caspe
2534|50089|Cuarte de Huerva
2535|50094_AM|Daroca agregacion de municipios
2536|50095_AM|Ejea de los Caballeros agregacion de municipios
2537|50099|Épila
2538|50115|Fuentes de Ebro
2539|50118|Gallur
2540|50126|Illueca
2541|50130_AM|Jarque de Moncayo agregacion de municipios
2542|50150_AM|Lumpiaque agregacion de municipios
2543|50153_AM|Magallón agregacion de municipios
2544|50159_AM|Maluenda agregacion de municipios
2545|50160|Mallén
2546|50163_AM|María de Huerva agregacion de municipios
2547|50165_AM|Mequinenza agregacion de municipios
2548|50181_AM|Muel agregacion de municipios
2549|50182|Muela, La
2550|50204_AM|Pedrola agregacion de municipios
2551|50208_AM|Pina de Ebro agregacion de municipios
2552|50209_AM|Pinseque agregacion de municipios
2553|50219|Puebla de Alfindén, La
2554|50222_AM|Quinto agregacion de municipios
2555|50223_AM|Remolinos agregacion de municipios
2556|50225_AM|Ricla agregacion de municipios
2557|50230_AM|Sádaba agregacion de municipios
2558|50235_AM|San Mateo de Gállego agregacion de municipios
2559|50240_AM|Sástago agregacion de municipios
2560|50251_AM|Tarazona agregacion de municipios
2561|50252|Tauste
2562|50272|Utebo
2563|50288|Villanueva de Gállego
2564|50297|Zaragoza
2565|50298|Zuera
2566|50903|Villamayor de Gállego
2567|51001|Ceuta
2568|52001|Melilla
2569|34172653056|Mancomunidad de Nalda, Sorzano y Viguera
2570|34153153078|Bardenas Reales
2571|34022253049|Comunero de Ansó y Hecho
2572|34024453076|Comunidad de la Pardina del Mercadal
2573|34024453077|El Franco
2574|34063953072|Comunidad de Campoo y Cabuérniga
2575|34070953004|Comunidad de Arauzo de Miel y Huerta del Rey
2576|34070953005|Comunidad de Los Ausines y Revilla del Campo
2577|34070953006|Comunidad de Barbadillo de Herreros y Vallejimeno (E.L.M.)
2578|34070953007|Comunidad de 09076, 09290, 09578, 09606 y 09822
2579|34070953008|Comunidad de 09076, 09290, 09578 y 09822
2580|34070953009|Cabeza Alta
2581|34070953010|Comunidad de 09076, 09150 y 09578
2582|34070953011|Comunidad de 09076, 09498 y 09578
2583|34070953012|Comunidad de 09076, 09578, 09606 y 09822
2584|34070953013|Comunidad de Barbadillo del Pez y Jaramillo de la Fuente
2585|34070953014|Comunidad de Barbadillo del Pez y Riocavado de la Sierra
2586|34070953015|Comunidad de Bascuñana y Viloria de Rioja
2587|34070953016|Monte Revenga
2588|34070953018|Comunidad de Canicosa de la Sierra y Casarejos
2589|34070953020|Comunidad de Fuente Carazo
2590|34070953021|Ledanía de 09162, 09290, 09412 y 09606
2591|34070953022|Dehesa de San Felices
2592|34070953023|Comunidad de Cilleruelo de Arriba y Pineda Trasmonte
2593|34070953024|Comunidad de Covarrubias, Quintanilla del Coco y Retuerta
2594|34070953026|Comunidad de Gete y Hacinas
2595|34070953027|Ledanía de Hacinas y Salas de los Infantes
2596|34070953028|Ledanía de Hacinas, Salas de los Infantes y Villanueva de Carazo
2597|34070953029|Comunidad de 09314, 09374, 09356 y 09126
2598|34070953031|Valle de las Venadas
2599|34070953032|Comunidad de Palacios de la Sierra, Vilviestre del Pinar y San Leonardo de Yagüe
2600|34070953033|Comunidad de Quintanaortuño y Merindad de Río Ubierna
2601|34070953034|Comunidad de Quintanar de la Sierra y Vilviestre del Pinar
2602|34070953035|Comunidad de Revilla del Campo y Torrelara
2603|34070953036|Ledanía de Castrillo de la Reina, Hacinas y Salas de los Infantes
2604|34070953039|Comunidad de Tardajos y Las Quintanillas
2605|34070953040|Comunidad de Tardajos y Rabé de las Calzadas
2606|34070953041|Comunidad de Tinieblas de la Sierra y San Millán de Lara
2607|34070953042|Comunidad de Vilviestre del Pinar y Palacios de la Sierra
2608|34070953043|Comunidad de Villoruebo y Torrelara
2609|34070953044|Comunidad de Vizcaínos y Jaramillo de la Fuente
2610|34070953045|Comunidad de Quintanilla del Agua y Tordueles y Puentedura
2611|34070953046|Comunidad de Merindad de Río Ubierna, Quintanilla Vivar y Sotragero
2612|34070953073|Monte de la Mata
2613|34072453051|Comunidad de Castrotierra de la Valduerna
2614|34072453052|Foncabada
2615|34074053074|Comunidad de Sepúlveda y Riaza
2616|34074253075|San Bartolomé
2617|34081953047|Aldovera
